index,headSize,headWidth,foreheadPosition,foreheadSize,jawsPosition,jawsSize,chinPosition,chinSize,chinPronounced,lowCheek,cheekPosition,cheekSize,earsPosition,earsRotation,earsSize,eyeSize,eyePosition,eyeDepth,eyeRotation,eyeDistance,eyeSquint,noseSize,nosePosition,noseFlatten,nosePronounced,noseWidth,noseBridge,noseCurve,noseInclination,mouthSize,mouthPosition,mouthPronounced,lipsSize
2023-07-17 15:58:51:7267,0.2930689,0.7905264,0.1264772,0.4422248,0.2377731,0.6281774,0.8641254,0.5974877,0.5836518,0.2198898,0.401037,0.8431244,0.2109215,0.6027158,0.6369629,0.7908171,0.2180882,0.4405035,0.9171596,0.6992233,0.9658723,0.8061289,0.5450982,0.0328356,0.140439,0.4961501,0.1218283,0.6957067,0.06172454,0.9144051,0.2683538,0.9779549,0.6941603
2023-07-17 15:58:52:2277,0.4937491,0.7650986,0.7928528,0.4399607,0.3360407,0.1526482,0.7181551,0.1254048,0.9505877,0.161396,0.1715145,0.938583,0.7879062,0.8726093,0.4172371,0.5145426,0.05408835,0.1794319,0.3231215,0.9099939,0.2656963,0.576443,0.9344182,0.3806369,0.8058645,0.1318513,0.5298772,0.1657159,0.4909665,0.1655412,0.1568782,0.991262,0.1743757
2023-07-17 15:58:52:7307,0.2949305,0.1539439,0.9119297,0.9727671,0.6807654,0.5222568,0.8688058,0.1507595,0.1424075,0.7190727,0.4636647,0.1778401,0.6171409,0.8159599,0.3533108,0.3032598,0.5411639,0.7791275,0.7393076,0.8935952,0.625757,0.6449119,0.01119578,0.2224064,0.4806358,0.2337242,0.7820781,0.5453833,0.8165672,0.07645988,0.7264557,0.03809762,0.8954198
2023-07-17 15:58:53:2287,0.6162927,0.09500039,0.5994955,0.3721747,0.4797171,0.1235493,0.1553241,0.3963466,0.997933,0.6667142,0.4920538,0.4828331,0.8151,0.4016426,0.5041259,0.908747,0.4049345,0.366689,0.492809,0.8261573,0.8379784,0.2588292,0.5218604,0.3812618,0.3400225,0.3446189,0.5109468,0.2662756,0.2643419,0.9442945,0.4757969,0.2968451,0.2698545
2023-07-17 15:58:53:7307,0.4213369,0.9329107,0.3492376,0.1127954,0.614487,0.9459134,0.4103358,0.9949789,0.5744222,0.6909781,0.2920318,0.9703612,0.1177691,0.3520936,0.9511062,0.8713064,0.2733948,0.4687067,0.6019441,0.07418132,0.8953094,0.8093888,0.5214351,0.1135107,0.9277818,0.8948463,0.6681471,0.2781506,0.2364281,0.8162837,0.8370738,0.1823877,0.4268172
2023-07-17 15:58:54:2297,0.2578796,0.4597352,0.8034642,0.182059,0.230162,0.5629508,0.4980618,0.8152512,0.2191641,0.7818916,0.1140741,0.8772223,0.2753705,0.5844913,0.3460208,0.09920824,0.9643705,0.8874333,0.7027324,0.04322231,0.3392255,0.2844173,0.4200873,0.05449164,0.2898384,0.6812718,0.9820064,0.8607596,0.1539766,0.3870743,0.6662474,0.2392474,0.13299
2023-07-17 15:58:54:7297,0.1555687,0.4745024,0.1254983,0.1027921,0.2381078,0.8080416,0.369607,0.2571852,0.9674933,0.0823549,0.4828523,0.2013102,0.5458512,0.9519622,0.1137077,0.9269013,0.9124908,0.9064029,0.2746915,0.5217585,0.5074348,0.4501962,0.9395945,0.8308777,0.293098,0.7514116,0.7864941,0.009930253,0.4229024,0.5512435,0.7788191,0.3079229,0.9541107
2023-07-17 15:58:55:2467,0.1431167,0.2106472,0.1390082,0.8995537,0.8301102,0.9960296,0.2566847,0.9113463,0.6946844,0.1501987,0.7177176,0.06499088,0.4370509,0.6262788,0.4110687,0.8960459,0.5953504,0.681511,0.7799176,0.004103303,0.03717411,0.4607586,0.03720486,0.6156518,0.8359212,0.9334829,0.142534,0.7510877,0.3900301,0.9874375,0.1317998,0.2820755,0.9228548
2023-07-17 15:58:55:7297,0.06803787,0.3158371,0.8006068,0.1998808,0.2516857,0.8661923,0.5024161,0.2457241,0.45499,0.8200732,0.939741,0.5246809,0.4739457,0.8213903,0.08392489,0.4764859,0.3999795,0.8902996,0.9240885,0.7349938,0.2004555,0.04015481,0.3785586,0.9270526,0.5973709,0.1487093,0.8644613,0.3823149,0.2331429,0.2677751,0.1756357,0.2796641,0.548143
2023-07-17 15:58:56:2507,0.6736106,0.7223158,0.9198512,0.4441045,0.5430904,0.5721388,0.5814902,0.336858,0.8488585,0.9167554,0.5167417,0.04869735,0.8704782,0.2844244,0.07112646,0.3067415,0.1806065,0.6659247,0.1171988,0.4025102,0.6728514,0.7398924,0.3895532,0.3662245,0.3644794,0.1230314,0.2002712,0.08545685,0.0923847,0.4685712,0.04396856,0.2291322,0.004422188
2023-07-17 15:58:56:7317,0.5944377,0.8598752,0.3958113,0.007796526,0.475224,0.7083846,0.730374,0.6072881,0.2374339,0.6262089,0.6941063,0.1725363,0.2986725,0.5084437,0.2816077,0.5656411,0.750864,0.867401,0.3370237,0.7286023,0.5948908,0.1565121,0.497299,0.6454538,0.08840311,0.2862428,0.241581,0.5984498,0.504234,0.9478774,0.8384609,0.9442444,0.02447605
2023-07-17 15:58:57:2327,0.5954831,0.7191111,0.473946,0.4782606,0.2995289,0.6210435,0.7206447,0.8299154,0.06129265,0.7832589,0.88656,0.8884796,0.2008308,0.2305619,0.536131,0.4925733,0.3359827,0.5816917,0.2800291,0.3807666,0.6426362,0.1498194,0.4809499,0.08456862,0.7689425,0.06973767,0.2423886,0.01913607,0.9620632,0.2767102,0.7107687,0.9366872,0.317057
2023-07-17 15:58:57:7382,0.4040328,0.2109873,0.3733475,0.8457206,0.7048769,0.7245761,0.7249771,0.3201373,0.3278702,0.4237426,0.7237706,0.6071767,0.3352728,0.5944964,0.1199861,0.2941526,0.6204943,0.7488462,0.4055523,0.1328599,0.5826364,0.3189335,0.7642194,0.8218848,0.02222741,0.9823948,0.3209006,0.40971,0.9743816,0.5930905,0.6717801,0.5330123,0.2219009
2023-07-17 15:58:58:2341,0.9299179,0.8036236,0.3472056,0.2674589,0.6024303,0.7443408,0.865286,0.196231,0.7488889,0.6524872,0.6184157,0.6413116,0.9644051,0.2703058,0.1972699,0.6315501,0.8609823,0.3621026,0.9111699,0.4297505,0.7822685,0.3990151,0.8273654,0.6430573,0.2653361,0.1539645,0.2838418,0.345691,0.234719,0.05047929,0.9950788,0.3865338,0.7313668
2023-07-17 15:58:58:7351,0.6460226,0.4428493,0.6713496,0.5641541,0.1027575,0.2035255,0.7306312,0.5730996,0.3206828,0.7728479,0.9147742,0.6079836,0.9416057,0.7932999,0.8737255,0.1957488,0.3282955,0.1599864,0.6293241,0.4928016,0.7088372,0.007756829,0.2333153,0.7043897,0.6205248,0.8092326,0.004498363,0.8026288,0.06365156,0.226593,0.9666682,0.5178258,0.7752299
2023-07-17 15:58:59:2361,0.214829,0.729202,0.2539664,0.1432683,0.413559,0.8610443,0.6276686,0.330874,0.5819008,0.7150102,0.1888219,0.548469,0.7234877,0.7884804,0.7113864,0.1648405,0.7616614,0.194533,0.6164001,0.3849787,0.650699,0.4819999,0.6186171,0.1885589,0.325839,0.04161394,0.2933591,0.6889802,0.1814525,0.3058857,0.6455678,0.2910838,0.7585573
2023-07-17 15:58:59:7371,0.4682762,0.4166327,0.1429384,0.4931746,0.6226208,0.7200217,0.3307384,0.4845172,0.03298318,0.8422002,0.2154897,0.9711537,0.9294397,0.477362,0.4022966,0.5566044,0.8555652,0.9138807,0.1124755,0.6991141,0.9785718,0.4360293,0.1664289,0.9221683,0.3285243,0.9255437,0.1139299,0.8867147,0.4458337,0.8942522,0.8503628,0.7753944,0.2168046
2023-07-17 15:59:00:2391,0.44699,0.05851364,0.6144865,0.6028894,0.5915295,0.005220175,0.5981732,0.1475695,0.158967,0.5572425,0.7421961,0.4499263,0.5961111,0.348577,0.7067364,0.3521093,0.9618106,0.8291014,0.6460081,0.850365,0.3714322,0.2725225,0.9893785,0.4277422,0.7937495,0.003422856,0.7004822,0.912642,0.9596682,0.2850397,0.2460749,0.463039,0.9918716
2023-07-17 15:59:00:7391,0.3604534,0.2344794,0.5078717,0.40276,0.9702463,0.3614197,0.5240044,0.2095692,0.8687841,0.2210475,0.5553175,0.01194596,0.3082678,0.6613361,0.6709049,0.9829481,0.4858295,0.4584684,0.7707571,0.5776355,0.0335089,0.07128549,0.3231552,0.2003753,0.3167178,0.2419083,0.248736,0.8271736,0.4743347,0.5869336,0.932803,0.9919469,0.1650624
2023-07-17 15:59:01:2531,0.8225068,0.09296238,0.960011,0.1689308,0.4309009,0.3824707,0.1326436,0.7121081,0.137419,0.5591602,0.1493384,0.1335131,0.583241,0.1562766,0.6661924,0.4240108,0.2828692,0.3423856,0.9468489,0.1568878,0.2092848,0.593724,0.9884881,0.1138606,0.8541465,0.0130657,0.7716337,0.1502877,0.2062629,0.01674461,0.1219586,0.678166,0.7390467
2023-07-17 15:59:01:7549,0.8050419,0.3891817,0.5667838,0.8026596,0.4366475,0.7823608,0.483462,0.1065488,0.5024861,0.2856484,0.1872935,0.3081453,0.9986147,0.6014426,0.01326859,0.2267152,0.13578,0.6655301,0.6509219,0.2765839,0.9565581,0.2830525,0.6674169,0.275511,0.4901443,0.7490606,0.7187134,0.0392468,0.4579616,0.1454928,0.744067,0.244248,0.4250302
2023-07-17 15:59:02:2438,0.7986957,0.5023515,0.5094584,0.7071972,0.7677289,0.7483182,0.2768808,0.6009986,0.6483994,0.8183558,0.194086,0.1183199,0.4108225,0.6222958,0.6499479,0.549918,0.3731127,0.2312591,0.7304848,0.05136859,0.05188775,0.4908155,0.1692958,0.2563531,0.1355753,0.08959627,0.6283481,0.7962015,0.35282,0.9517963,0.822233,0.6763568,0.851398
2023-07-17 15:59:02:7448,0.4317465,0.7839974,0.3494946,0.9310167,0.0977,0.6152617,0.1042693,0.9350771,0.3380381,0.729627,0.4409881,0.7529992,0.9533049,0.233269,0.3429194,0.3613299,0.5677182,0.2436116,0.3362144,0.8012351,0.2365391,0.4676316,0.1221086,0.5607156,0.1873498,0.8486024,0.05660653,0.2009372,0.7119871,0.02460182,0.09712934,0.3236243,0.05226147
2023-07-17 15:59:03:2780,0.5656416,0.4801348,0.2407845,0.9363788,0.7090975,0.1079105,0.9779979,0.7601845,0.3587462,0.6381184,0.7210377,0.08446002,0.5697392,0.6298268,0.2180872,0.5307261,0.8250124,0.31214,0.2071501,0.4173225,0.6115914,0.172714,0.6464622,0.1656532,0.2646806,0.6193461,0.2537889,0.5928212,0.2834275,0.615171,0.2593996,0.586781,0.5238801
2023-07-17 15:59:03:7560,0.9719995,0.7858857,0.7833997,0.6519324,0.9332325,0.3875257,0.2039325,0.2310052,0.2577426,0.0280329,0.339546,0.3069412,0.9359697,0.06137562,0.9746161,0.06359756,0.1694038,0.06988525,0.1208373,0.6910539,0.2270935,0.03885078,0.8820651,0.4138879,0.2368375,0.2539058,0.9475386,0.1717124,0.8573686,0.6476376,0.6292732,0.5299776,0.3671188
2023-07-17 15:59:04:2610,0.5378341,0.8691472,0.5297244,0.1671233,0.5369331,0.9548665,0.5762678,0.6481804,0.6021314,0.6336102,0.3769237,0.2047802,0.9049358,0.09596717,0.03095615,0.9651732,0.022995,0.7958661,0.506923,0.8206841,0.04205978,0.7672023,0.971338,0.9314582,0.761658,0.6545515,0.9940715,0.9264342,0.9524549,0.3594024,0.8390114,0.01969934,0.953408
2023-07-17 15:59:04:7580,0.9618474,0.765125,0.7567828,0.8300818,0.7954152,0.7637206,0.5946375,0.9318949,0.2827526,0.5609921,0.4747868,0.7310005,0.06586039,0.6420712,0.3630766,0.5689283,0.6847613,0.2670451,0.1755029,0.2411692,0.3948032,0.7320727,0.4367902,0.06076241,0.01866508,0.5879349,0.1262951,0.7211517,0.8501363,0.9677682,0.231804,0.01433671,0.9405981
2023-07-17 15:59:05:2640,0.3152309,0.4327939,0.01162648,0.8263892,0.9970381,0.7045754,0.6445252,0.156682,0.598327,0.337505,0.8322636,0.5485306,0.937605,0.8198813,0.9945145,0.8010981,0.5342724,0.5397179,0.5054528,0.605818,0.9991891,0.1504575,0.8967862,0.0102129,0.6018619,0.3812478,0.5830967,0.005943418,0.5599738,0.5615618,0.713661,0.7617925,0.2208219
2023-07-17 15:59:05:7620,0.811166,0.62478,0.3364014,0.34039,0.8849757,0.9763998,0.8330888,0.2823119,0.5093412,0.2674895,0.7638378,0.883271,0.07281697,0.4411109,0.3290196,0.7437936,0.6366949,0.4890497,0.6275315,0.6337789,0.8085012,0.1634916,0.1249875,0.1096196,0.1161481,0.8132279,0.05620611,0.9318439,0.3624427,0.862673,0.1625882,0.1915944,0.3541269
2023-07-17 15:59:06:2610,0.8439084,0.8041085,0.6957959,0.1895417,0.5279282,0.3111041,0.3107253,0.2591351,0.3972436,0.04823124,0.3257918,0.584128,0.8861526,0.9736823,0.964837,0.2964609,0.2306426,0.5717918,0.7844981,0.4983856,0.03096175,0.5336199,0.4758553,0.2816536,0.008854151,0.07845497,0.6921527,0.04338324,0.4858554,0.3978491,0.5451542,0.4421028,0.7505801
2023-07-17 15:59:06:7630,0.1269183,0.1493489,0.9736062,0.3006756,0.9558116,0.02624226,0.9202272,0.2517553,0.6766462,0.08465493,0.8175189,0.9631141,0.5731956,0.06979406,0.8998257,0.7673608,0.2391667,0.5081525,0.1902688,0.2874592,0.8134762,0.1964294,0.4294125,0.6751673,0.01638973,0.2210385,0.2676995,0.118421,0.01240575,0.7456927,0.4395464,0.7615936,0.8771577
2023-07-17 15:59:07:2630,0.9545344,0.4789162,0.3459412,0.0538553,0.8220059,0.2120432,0.8986566,0.1452945,0.191568,0.5996531,0.6560978,0.1461502,0.401742,0.340762,0.6558111,0.090065,0.2961257,0.1953422,0.1389209,0.6790271,0.3913941,0.6746278,0.8520803,0.6025873,0.623313,0.8242769,0.1551268,0.809132,0.4267322,0.1901615,0.6936049,0.3690248,0.3606082
2023-07-17 15:59:07:7650,0.9959674,0.1989794,0.08783388,0.9703373,0.4783347,0.592604,0.6341542,0.6238534,0.06336153,0.2757155,0.323152,0.03471446,0.564699,0.8934355,0.3359776,0.7754753,0.8745319,0.7935946,0.1149153,0.3999847,0.8821177,0.6499214,0.007051945,0.9020314,0.3193856,0.7650993,0.3169686,0.6029989,0.8628405,0.3220987,0.9451622,0.3981014,0.3986152
2023-07-17 15:59:08:2720,0.7138993,0.8584836,0.08256125,0.6987909,0.4076094,0.6012375,0.5394488,0.7808262,0.1821604,0.1291839,0.1868505,0.03173864,0.9539087,0.2190987,0.9760642,0.2967444,0.7401972,0.7114532,0.477677,0.4373043,0.9674996,0.3495964,0.813697,0.8282297,0.6659592,0.5771388,0.3546999,0.01140904,0.979409,0.4597136,0.5184914,0.4046685,0.5248562
2023-07-17 15:59:08:7680,0.5999064,0.5246387,0.6155435,0.2301986,0.9491168,0.5612101,0.602271,0.2180662,0.3772746,0.7478142,0.8590732,0.4498788,0.413277,0.4588333,0.2527496,0.6504517,0.3766926,0.672001,0.3983353,0.04301083,0.2155885,0.6014413,0.06946409,0.5464761,0.4654357,0.3317307,0.1072191,0.9602903,0.3353973,0.9033946,0.5477712,0.05555558,0.5214929
2023-07-17 15:59:09:2680,0.127671,0.6831484,0.5577826,0.6493609,0.2098366,0.2410935,0.5318782,0.6224648,0.09230959,0.1079512,0.9104013,0.3980245,0.9007745,0.8855214,0.1508442,0.4467017,0.7844166,0.09814763,0.877223,0.7812747,0.7479783,0.3358467,0.2087578,0.2283126,0.9192773,0.478081,0.8538439,0.8552251,0.04683721,0.3983144,0.00455153,0.8930113,0.6315477
2023-07-17 15:59:09:7730,0.6327978,0.1128255,0.3994141,0.3508609,0.1837782,0.04661059,0.9250586,0.6826634,0.9454589,0.5693801,0.3611352,0.8324401,0.6292468,0.9345788,0.1608661,0.3727558,0.32343,0.1093963,0.8410771,0.7476315,0.679242,0.2965394,0.1539853,0.5725258,0.6976757,0.9469441,0.5427267,0.0627594,0.429771,0.5496081,0.0250473,0.2846965,0.1927912
2023-07-17 15:59:10:2710,0.909487,0.1661969,0.1900368,0.5929411,0.4428429,0.1747531,0.9343503,0.8473296,0.2033049,0.3380976,0.2596478,0.944209,0.6864136,0.1199824,0.7669398,0.4484733,0.1455564,0.7464767,0.4820471,0.5572659,0.8096271,0.166109,0.4185907,0.9479983,0.0100435,0.5267535,0.2225411,0.266302,0.4828194,0.1547511,0.6842978,0.07339633,0.4519959
2023-07-17 15:59:10:7720,0.3208806,0.4113674,0.07042944,0.2345757,0.7716455,0.9619042,0.6034349,0.8924493,0.06269515,0.7725183,0.4504562,0.03573811,0.6023003,0.8204349,0.9626557,0.8763331,0.6699823,0.723139,0.7140477,0.05517387,0.3341919,0.9218494,0.9821002,0.8422245,0.007007837,0.9944156,0.785252,0.8695686,0.9696246,0.9648395,0.2898639,0.6873897,0.0565027
2023-07-17 15:59:11:2810,0.2962674,0.9508451,0.0158112,0.06525981,0.3498719,0.1631364,0.4343126,0.9061912,0.5082313,0.318534,0.6972566,0.2254623,0.466413,0.09092212,0.8688475,0.04421973,0.4763309,0.01520109,0.1657058,0.7708696,0.9640533,0.56579,0.4938779,0.5538279,0.7540842,0.2621472,0.03569341,0.9226937,0.5975565,0.4287226,0.2241148,0.2504786,0.3907169
2023-07-17 15:59:11:7720,0.5762114,0.7565203,0.5066603,0.8172071,0.5644938,0.05410016,0.4436782,0.0666939,0.3026037,0.7205641,0.9027698,0.9931718,0.6786553,0.6090836,0.9087121,0.05146646,0.3990976,0.2074486,0.6623188,0.5571446,0.5098553,0.4199972,0.1959281,0.3639073,0.2814106,0.9479749,0.1448494,0.02414215,0.2386568,0.7258807,0.1464857,0.3891438,0.3302924
2023-07-17 15:59:12:2730,0.6834521,0.166191,0.4116879,0.6909729,0.8856422,0.9130445,0.631137,0.1957502,0.9962493,0.2289835,0.561493,0.4957134,0.479817,0.9603204,0.8988879,0.3751672,0.9821956,0.7567197,0.2950283,0.04715729,0.6187518,0.8506986,0.191136,0.4385653,0.4397442,0.2528356,0.0524925,0.5078123,0.0868274,0.7091801,0.4546555,0.9376345,0.06036413
2023-07-17 15:59:12:7750,0.8425069,0.7882211,0.9305952,0.06639159,0.1827277,0.528419,0.2286792,0.9880136,0.6632222,0.2090563,0.08414721,0.7862813,0.6212106,0.9852977,0.5064564,0.5534151,0.677472,0.3590534,0.8549757,0.8885448,0.4285542,0.4069633,0.467697,0.05066013,0.790558,0.955543,0.6967717,0.4059497,0.5871668,0.4315198,0.05991983,0.5625626,0.745831
2023-07-17 15:59:13:2760,0.558939,0.4818354,0.7399431,0.4409698,0.9292233,0.1082368,0.7473298,0.6319122,0.4776577,0.008651376,0.6459526,0.2023976,0.503392,0.7834196,0.8262254,0.5676966,0.4948749,0.8942289,0.5263633,0.9783462,0.6832511,0.4405252,0.9328568,0.9761916,0.3738453,0.9492285,0.6086711,0.3371709,0.8346295,0.8413202,0.5406272,0.4667521,0.7358216
2023-07-17 15:59:13:7760,0.4509601,0.1531287,0.7006423,0.2304839,0.8723419,0.04831588,0.2737984,0.6558294,0.06129444,0.9935752,0.2953606,0.3227442,0.9896111,0.4516638,0.5996342,0.1384066,0.1732132,0.7713435,0.8648008,0.7606717,0.1631749,0.9483621,0.8433703,0.610778,0.9064503,0.1520519,0.027812,0.5183892,0.08574641,0.1925026,0.3993986,0.2015378,0.371888
2023-07-17 15:59:14:2760,0.874866,0.2275033,0.1666694,0.04765558,0.6136431,0.9791031,0.365692,0.02511227,0.588949,0.3877531,0.05740798,0.6626318,0.9302899,0.9745294,0.7423474,0.1678071,0.08580375,0.006579041,0.2129263,0.9004996,0.03185618,0.6702214,0.2130946,0.5038206,0.9142238,0.2679282,0.8149046,0.5672517,0.2073106,0.1905193,0.5777703,0.225258,0.1416134
2023-07-17 15:59:14:7785,0.4122871,0.1966017,0.4459344,0.8262737,0.4224558,0.6220251,0.6567897,0.6843545,0.3943743,0.4998131,0.1079711,0.2088704,0.2336265,0.6601359,0.1704882,0.1457579,0.1416284,0.8692684,0.9018613,0.946034,0.1810858,0.2091985,0.682295,0.2971651,0.7567174,0.6376941,0.8526075,0.9435358,0.1128662,0.6247218,0.9511943,0.4175541,0.8884255
2023-07-17 15:59:15:2780,0.4040663,0.1160282,0.1745822,0.201436,0.02032435,0.2312406,0.9196265,0.3745509,0.6703557,0.1005136,0.4975615,0.4545481,0.6946633,0.4475176,0.8247578,0.5420938,0.9632512,0.4873573,0.1082298,0.01399899,0.4156061,0.001358628,0.1436836,0.4504336,0.6369163,0.6444536,0.6945053,0.5597469,0.4180499,0.7887956,0.1687644,0.2154163,0.7295148
2023-07-17 15:59:15:7800,0.5996808,0.8830675,0.7518965,0.2686841,0.7795262,0.4074834,0.2827055,0.563744,0.833914,0.4665596,0.541275,0.7767377,0.2910476,0.3773449,0.07764912,0.3558246,0.6723279,0.1345025,0.9422642,0.8643397,0.2709308,0.595339,0.4864635,0.9410481,0.04624104,0.8140661,0.10629,0.2752419,0.674477,0.7658993,0.3360706,0.5294082,0.3744523
2023-07-17 15:59:16:2811,0.6899467,0.9836628,0.3179792,0.1215284,0.4556422,0.4436801,0.1765856,0.4970396,0.02450931,0.6565534,0.5279585,0.5596632,0.7571985,0.5426677,0.9275167,0.1645017,0.1279213,0.6005682,0.2121706,0.4681175,0.0003284216,0.3526393,0.4299768,0.6572751,0.07395673,0.552247,0.6370234,0.9473193,0.7093397,0.08667648,0.6311164,0.6631373,0.3556171
2023-07-17 15:59:16:7851,0.7185345,0.1534077,0.7953773,0.3587262,0.3391476,0.5720832,0.1459415,0.4598995,0.2994792,0.4126875,0.571353,0.1349114,0.08382726,0.2606878,0.01152396,0.01322389,0.2656981,0.7089472,0.5582786,0.3577481,0.2448956,0.73376,0.8047044,0.9622971,0.6427281,0.6987333,0.4215983,0.2551822,0.8114483,0.7292383,0.6817734,0.1400692,0.4643635
2023-07-17 15:59:17:2981,0.2663333,0.9295942,0.3689858,0.1005284,0.7841971,0.7424744,0.7359302,0.6637806,0.9140157,0.6390344,0.6959976,0.7037519,0.9753226,0.5902326,0.2459019,0.3036286,0.3763112,0.6087932,0.6677599,0.6962646,0.2030538,0.3266836,0.2582379,0.427265,0.667166,0.9271346,0.8039681,0.0006762743,0.2892287,0.9873321,0.5652248,0.0756855,0.01720631
2023-07-17 15:59:17:7811,0.1421515,0.6904988,0.2923874,0.7458131,0.6322249,0.00632596,0.526666,0.01998019,0.8648267,0.6746212,0.04235101,0.09128726,0.3905166,0.8497971,0.4136989,0.576185,0.03848433,0.8380845,0.1174576,0.6287464,0.7461296,0.3301076,0.2329835,0.09089792,0.6331483,0.8931221,0.3763207,0.5061539,0.9941963,0.2651493,0.4226617,0.3631241,0.006812096
2023-07-17 15:59:18:2846,0.1922925,0.9746444,0.3994992,0.3476294,0.830461,0.1858174,0.9025556,0.9247066,0.366144,0.6034376,0.6911786,0.8005812,0.203519,0.3515713,0.7158722,0.5194452,0.6582676,0.4472333,0.8973012,0.4920933,0.5548906,0.2343032,0.871655,0.8006636,0.423148,0.3054672,0.9994515,0.5244301,0.2758835,0.4673806,0.2855654,0.3654611,0.6997406
2023-07-17 15:59:18:7846,0.7377329,0.7209179,0.9169452,0.02309847,0.0122416,0.6128544,0.6494082,0.60891,0.5693434,0.6200153,0.5868462,0.7941918,0.8470277,0.7722018,0.8186553,0.893056,0.9118458,0.57974,0.8818042,0.09238565,0.4324272,0.4747792,0.1695865,0.05209613,0.8417739,0.6678755,0.2812369,0.34864,0.156185,0.662077,0.008470416,0.1084657,0.05139256
2023-07-17 15:59:19:2866,0.3722821,0.8431479,0.441933,0.4362018,0.41338,0.7240386,0.7579275,0.1557149,0.05027115,0.9970723,0.3547954,0.1982265,0.8832444,0.2170943,0.6811607,0.8667693,0.7800591,0.9666268,0.324094,0.5561898,0.1649089,0.5540084,0.7081217,0.2387387,0.4628447,0.4505215,0.9922249,0.4692948,0.2347825,0.04188967,0.3782582,0.9025929,0.09516609
2023-07-17 15:59:19:7866,0.7162186,0.4062001,0.2426729,0.1102594,0.5738502,0.9739983,0.6642331,0.02051783,0.2962223,0.3572699,0.9678732,0.6831828,0.5082096,0.4561589,0.5647218,0.6260445,0.9262089,0.1063712,0.7166131,0.7037247,0.3013504,0.4953893,0.4571746,0.2650098,0.6282541,0.7320042,0.07566512,0.4539804,0.4835736,0.8429576,0.8361493,0.1436626,0.2261081
2023-07-17 15:59:20:2856,0.8789147,0.8657296,0.5856859,0.2418768,0.9392148,0.4004681,0.8188695,0.1838983,0.5238464,0.9231066,0.9550598,0.927249,0.5246894,0.6404506,0.936738,0.1725694,0.4614831,0.3643172,0.7556773,0.6957947,0.4580709,0.935059,0.7062294,0.4072846,0.2315688,0.8590711,0.8650309,0.2033836,0.3116328,0.9964021,0.3800601,0.8135843,0.4793877
2023-07-17 15:59:20:7876,0.24218,0.16846,0.9263606,0.4989608,0.8342158,0.8633194,0.4703165,0.438518,0.3053465,0.4577596,0.5015042,0.7061224,0.5713413,0.5255368,0.1123331,0.4452788,0.02916169,0.5377783,0.01391339,0.5882795,0.4119522,0.7996367,0.04598904,0.3118493,0.1753489,0.7416884,0.8852981,0.2668729,0.5348048,0.2542228,0.7278843,0.04580486,0.1526736
2023-07-17 15:59:21:2876,0.1004889,0.8677998,0.8177959,0.2081265,0.2698668,0.2557467,0.1745996,0.9596266,0.9169167,0.1356007,0.8633606,0.1469111,0.2784465,0.5489807,0.6209034,0.1067691,0.1526008,0.8692278,0.5753844,0.2394192,0.3558553,0.5970116,0.4705499,0.4288432,0.4568141,0.895301,0.5000612,0.7918406,0.07256198,0.4355108,0.3701624,0.5089032,0.3093316
2023-07-17 15:59:21:7886,0.6013215,0.8743938,0.7609355,0.08294892,0.4628132,0.8740035,0.9597619,0.3646886,0.7530905,0.1751242,0.3301703,0.9088112,0.6783549,0.3178172,0.6046628,0.009442091,0.3611299,0.7812957,0.8723431,0.8285836,0.03325987,0.2911287,0.9115821,0.2307596,0.1418325,0.8240056,0.7273998,0.09009385,0.703216,0.2287145,0.8377472,0.7734276,0.2494563
2023-07-17 15:59:22:2896,0.708297,0.5338824,0.9474696,0.8533497,0.5019948,0.6439523,0.3791279,0.9875965,0.156298,0.9680555,0.2297889,0.5254788,0.5334061,0.5308577,0.9849285,0.7031598,0.9728203,0.9462254,0.5889398,0.1650778,0.3516486,0.3033462,0.3545156,0.2415211,0.2996328,0.7534702,0.03989911,0.4093758,0.9428645,0.7191159,0.3600981,0.8789712,0.8900412
2023-07-17 15:59:22:7916,0.7306379,0.5544,0.3077003,0.9684746,0.2795675,0.6983433,0.2027912,0.1999439,0.689564,0.7658379,0.7212133,0.4646959,0.1600968,0.007436633,0.7918787,0.5225859,0.8869492,0.7351935,0.9566897,0.5252584,0.1959226,0.5666954,0.6082265,0.2162879,0.1548952,0.5901383,0.9699621,0.6166881,0.7453362,0.7365704,0.1022638,0.8225042,0.58305
2023-07-17 15:59:23:2926,0.1993085,0.9417957,0.6712917,0.5045481,0.4031578,0.8597436,0.1903847,0.8669223,0.9056648,0.3236995,0.8082962,0.45421,0.4169144,0.8869935,0.8698417,0.7706724,0.9274266,0.4455273,0.3263482,0.8480383,0.6541971,0.4993288,0.2111028,0.1767701,0.4607912,0.5069589,0.7620028,0.1017735,0.868773,0.5864986,0.486484,0.5602922,0.7884084
2023-07-17 15:59:23:7936,0.739677,0.8347816,0.7274075,0.9304672,0.7918715,0.1543995,0.7982908,0.4994157,0.8389213,0.5924541,0.3583352,0.3375694,0.7861166,0.04610348,0.01620185,0.3707529,0.5801571,0.1036766,0.1676403,0.6847583,0.1337014,0.7645102,0.5504261,0.8044889,0.9141067,0.9204178,0.1074197,0.9887415,0.3351955,0.568168,0.8990562,0.9664488,0.8375435
