index,headSize,headWidth,foreheadPosition,foreheadSize,jawsPosition,jawsSize,chinPosition,chinSize,chinPronounced,lowCheek,cheekPosition,cheekSize,earsPosition,earsRotation,earsSize,eyeSize,eyePosition,eyeDepth,eyeRotation,eyeDistance,eyeSquint,noseSize,nosePosition,noseFlatten,nosePronounced,noseWidth,noseBridge,noseCurve,noseInclination,mouthSize,mouthPosition,mouthPronounced,lipsSize
2023-07-19 11:34:21:4538,0.3303602,0.881586,0.4744059,0.6749499,0.5365252,0.6662939,0.9900213,0.8220599,0.5893522,0.04892802,0.7687622,0.5694856,0.8056091,0.7027298,0.720445,0.4929444,0.5082247,0.4790003,0.2446094,0.3855559,0.6554109,0.01163423,0.3020572,0.4775401,0.9153324,0.3000826,0.07307124,0.5826884,0.8977227,0.4705277,0.9419914,0.7557003,0.8318274
2023-07-19 11:34:21:9538,0.7354342,0.05380476,0.2708421,0.9537756,0.3466091,0.0564791,0.7598149,0.3680109,0.7454534,0.6457645,0.5038119,0.3423327,0.1069579,0.1003525,0.6465026,0.5178998,0.848489,0.2252008,0.9774282,0.8715694,0.1124827,0.7669766,0.3735251,0.9875808,0.5355925,0.6866295,0.3417102,0.9698678,0.7995212,0.1110511,0.2859706,0.5701209,0.6395528
2023-07-19 11:34:22:4588,0.5440076,0.2823954,0.8090757,0.1641283,0.09141409,0.6621512,0.508374,0.1899627,0.8419449,0.9587647,0.544983,0.2695394,0.8303798,0.1808238,0.1655897,0.2673619,0.6512665,0.1495731,0.3732894,0.7207302,0.2788945,0.352419,0.6864119,0.8500148,0.1199951,0.664121,0.5922342,0.7367706,0.8199673,0.3666304,0.6776036,0.04081559,0.7064999
2023-07-19 11:34:22:9568,0.1340111,0.002575994,0.1971176,0.9715738,0.4530591,0.25227,0.3012348,0.4098354,0.3355083,0.8068817,0.9487816,0.4173104,0.99064,0.2147303,0.8557379,0.460383,0.3467793,0.5596072,0.5908102,0.3947616,0.2484938,0.05172694,0.2612942,0.7115725,0.4109384,0.7270427,0.7104154,0.4253871,0.3094869,0.4643969,0.274618,0.6042847,0.3099218
2023-07-19 11:34:23:4738,0.9334745,0.5869671,0.9443033,0.7544382,0.611798,0.8384694,0.6283312,0.1401289,0.5134556,0.1537783,0.8271263,0.7512416,0.7877899,0.403148,0.1011287,0.3678772,0.7069094,0.2409989,0.8664811,0.2395444,0.5624549,0.8949212,0.5790318,0.7991588,0.04477465,0.07073784,0.7659414,0.04529774,0.5145712,0.5208676,0.03100896,0.9713241,0.9291828
2023-07-19 11:34:23:9638,0.2696142,0.3032196,0.1296721,0.434983,0.9819996,0.8328143,0.7313428,0.8309059,0.560849,0.6776,0.1180861,0.1096869,0.1946927,0.3835781,0.7101985,0.3902863,0.8267353,0.7617532,0.2880712,0.9967144,0.1563742,0.7416943,0.3695833,0.599027,0.08668923,0.3553941,0.659978,0.9737248,0.9954817,0.5525057,0.6371895,0.7722905,0.5476437
2023-07-19 11:34:24:4588,0.2563019,0.7018751,0.3805527,0.8859786,0.2108279,0.9574128,0.8610867,0.792115,0.438662,0.005351901,0.2975548,0.9224125,0.2947722,0.8013082,0.92686,0.232204,0.4354395,0.345749,0.3928367,0.6470772,0.4608343,0.1139277,0.8280698,0.07460845,0.02939808,0.5595117,0.1358534,0.2083417,0.7653313,0.9218005,0.2752983,0.1161777,0.0430429
2023-07-19 11:34:24:9613,0.4076243,0.920081,0.6968369,0.1120635,0.07375455,0.451519,0.7361858,0.874899,0.9825994,0.8281428,0.1566439,0.1718389,0.5150682,0.7711958,0.6725433,0.9264069,0.4824851,0.6944178,0.8803972,0.3985997,0.4288408,0.5717826,0.2361937,0.3534672,0.1585281,0.4832477,0.06175375,0.1510453,0.9916093,0.2084228,0.07103229,0.9245932,0.7988702
2023-07-19 11:34:25:4613,0.127076,0.02899957,0.543038,0.3405244,0.4205843,0.1940919,0.5758099,0.3816717,0.1612051,0.03638005,0.3278506,0.2752233,0.663589,0.3231454,0.3651661,0.936203,0.5091178,0.4650005,0.8123213,0.5157048,0.9536598,0.3092359,0.2647466,0.1392673,0.8636545,0.5925254,0.7080324,0.202386,0.3411917,0.7805779,0.2530965,0.601271,0.7679048
2023-07-19 11:34:25:9613,0.5513505,0.1134429,0.249761,0.005121946,0.6275231,0.004364967,0.06161547,0.244734,0.9426757,0.625226,0.9787786,0.3172079,0.6277151,0.7698482,0.7035738,0.7364377,0.4782273,0.4341399,0.801607,0.04828644,0.5193468,0.7026796,0.395788,0.4132158,0.2869031,0.1618767,0.01599717,0.4491435,0.7992941,0.7590475,0.08023667,0.2631342,0.0688926
2023-07-19 11:34:26:4643,0.7079686,0.288408,0.9171637,0.2538784,0.222551,0.2504547,0.8421363,0.7560861,0.4387893,0.7560492,0.1316577,0.02498603,0.5394312,0.9034389,0.1756611,0.8999245,0.4628821,0.8201897,0.3392925,0.3899513,0.4245427,0.7601416,0.8441869,0.7808838,0.781173,0.419425,0.7275554,0.701851,0.2887326,0.9900517,0.05472219,0.1541255,0.9832462
2023-07-19 11:34:26:9653,0.2483764,0.9122031,0.05709743,0.8779576,0.3131073,0.3766783,0.1973964,0.3597541,0.0905565,0.342158,0.2960761,0.3069803,0.8057603,0.5482687,0.7324739,0.8241098,0.3718475,0.7522162,0.2168921,0.6668228,0.9074504,0.01359868,0.2820255,0.4125312,0.343959,0.8283154,0.2948454,0.6190055,0.9172664,0.1662092,0.4824675,0.3467283,0.8626517
2023-07-19 11:34:27:4663,0.7325615,0.2050476,0.3246729,0.8671615,0.369405,0.3557363,0.07281315,0.9618862,0.5153528,0.09951103,0.8788941,0.9865745,0.1046382,0.2624908,0.9353449,0.8735336,0.8895452,0.116089,0.6035585,0.5547338,0.1068156,0.6250327,0.5483249,0.1664648,0.8400464,0.9945662,0.8186976,0.2984572,0.3979729,0.0209831,0.02717912,0.6502066,0.7761456
2023-07-19 11:34:27:9683,0.8545096,0.1767484,0.8251746,0.2126385,0.5405408,0.1239177,0.1590797,0.2392805,0.4010804,0.5440682,0.9833704,0.6602768,0.7935681,0.2262471,0.118035,0.3302577,0.02093029,0.4113999,0.8382502,0.2855008,0.1646609,0.1043435,0.2774071,0.8924391,0.04565513,0.05742478,0.1248984,0.4955149,0.2680892,0.8969908,0.9743251,0.6425786,0.4832985
2023-07-19 11:34:28:4683,0.1667454,0.0646348,0.3362102,0.6886048,0.7075847,0.8974247,0.877847,0.6804848,0.9983715,0.6678987,0.2144244,0.3485598,0.1558172,0.5440086,0.0491482,0.02556467,0.4151511,0.1817429,0.7513925,0.01109624,0.9896486,0.5013576,0.80484,0.6718603,0.09140587,0.3229054,0.9646224,0.4420468,0.9117049,0.3966128,0.5578464,0.8010556,0.05176294
2023-07-19 11:34:28:9728,0.3627678,0.9904909,0.3451683,0.6210768,0.1653743,0.4725187,0.7210829,0.4845766,0.9149492,0.5464918,0.1484579,0.4126486,0.6653179,0.3091819,0.530009,0.2139845,0.1669415,0.02595282,0.01403439,0.7181814,0.00756073,0.4319202,0.264047,0.6794817,0.5794062,0.09604228,0.08685648,0.3467402,0.6762929,0.9291269,0.05822968,0.3631372,0.7238578
2023-07-19 11:34:29:4708,0.7971283,0.02488935,0.5047757,0.6965796,0.09336996,0.4542044,0.8707724,0.5192261,0.1092205,0.4143862,0.4180833,0.648921,0.4508572,0.4299957,0.4034228,0.1347001,0.8713773,0.9391131,0.3393769,0.4217384,0.8594404,0.0252353,0.9873092,0.6392976,0.5710348,0.2515867,0.7109967,0.1344404,0.9652302,0.3662506,0.6071987,0.3704982,0.2746357
2023-07-19 11:34:29:9718,0.7057149,0.8676605,0.6209725,0.991824,0.1968421,0.3966221,0.751134,0.4585611,0.1444154,0.544422,0.3052383,0.9299055,0.192475,0.5184804,0.3128893,0.5032445,0.05793774,0.703445,0.8192581,0.7785496,0.6720899,0.263706,0.4222797,0.4996822,0.5964026,0.4396756,0.1490523,0.8656678,0.9622456,0.8335965,0.797973,0.5582243,0.1682831
2023-07-19 11:34:30:4723,0.5510221,0.1295867,0.387946,0.4369904,0.833704,0.6435909,0.6843582,0.7133021,0.06866145,0.004294157,0.1755166,0.06538761,0.8982362,0.4623629,0.04196048,0.4066573,0.3202465,0.2593202,0.9189793,0.5794125,0.3727176,0.3678791,0.9589623,0.6605955,0.816994,0.8107582,0.9324607,0.03719866,0.9389726,0.5731414,0.232461,0.4057688,0.2321103
2023-07-19 11:34:30:9733,0.9356899,0.7988746,0.6292994,0.8929898,0.3060787,0.79054,0.5710477,0.9156696,0.4335473,0.7538313,0.2680653,0.9802735,0.3520514,0.4736443,0.3012726,0.3011077,0.3516613,0.281391,0.2730861,0.5007142,0.2482976,0.07988656,0.07212913,0.9289792,0.4516916,0.6675701,0.3883255,0.5791681,0.6905936,0.934762,0.2002025,0.3686605,0.00986445
2023-07-19 11:34:31:4743,0.6746056,0.8084203,0.6002271,0.6866913,0.5891069,0.833681,0.9842517,0.09793651,0.1394448,0.4480774,0.3220977,0.6877961,0.4192527,0.693431,0.1522723,0.08523536,0.4426003,0.6163781,0.7549869,0.4795253,0.8267235,0.6844931,0.6680186,0.8082906,0.8268695,0.09261739,0.781904,0.1615219,0.8623563,0.6984725,0.4121389,0.5473531,0.6722666
2023-07-19 11:34:31:9743,0.1087546,0.4369586,0.8563557,0.7862554,0.6867332,0.3381632,0.5325535,0.3305042,0.1887385,0.968646,0.9132848,0.924206,0.3518826,0.2835498,0.1639712,0.279116,0.2706583,0.9959882,0.6715257,0.8139201,0.659341,0.4677491,0.4697707,0.9281622,0.03912735,0.5239758,0.4458331,0.9054611,0.4411123,0.2323098,0.7066945,0.9176657,0.1365185
2023-07-19 11:34:32:4763,0.7165033,0.8133225,0.07912445,0.7003565,0.1827294,0.7954781,0.1092398,0.3954027,0.2855656,0.1596843,0.2871463,0.2884584,0.1360849,0.4434032,0.5664334,0.05883467,0.1514676,0.06632149,0.3768297,0.1065654,0.9577142,0.1665883,0.5134066,0.01492178,0.7322928,0.4635046,0.4485578,0.6748375,0.08891296,0.2215953,0.1515557,0.9435973,0.9744133
2023-07-19 11:34:32:9763,0.4246817,0.3987367,0.7540121,0.7093648,0.2082549,0.3097994,0.7767619,0.9698868,0.3322542,0.1658595,0.3495795,0.1893717,0.6312381,0.1536022,0.4333203,0.8755946,0.8220681,0.02498436,0.8290037,0.8258935,0.5551116,0.4589568,0.898075,0.2309362,0.9538486,0.888368,0.8512566,0.1140658,0.4960052,0.2214514,0.1892229,0.0843569,0.9151134
2023-07-19 11:34:33:4773,0.1434038,0.0683949,0.5661098,0.008048892,0.394426,0.8703947,0.8336118,0.6167527,0.7671213,0.09212613,0.7566268,0.04294574,0.6767472,0.4007658,0.7897719,0.8662374,0.1598661,0.01744699,0.6601595,0.2417567,0.2364957,0.1528574,0.3329862,0.3122916,0.3475346,0.4630085,0.5961353,0.8913324,0.09532964,0.2519372,0.08690524,0.9117054,0.1334404
2023-07-19 11:34:33:9783,0.9021845,0.07574821,0.9848833,0.6710403,0.8642099,0.307487,0.9032183,0.0479039,0.7137427,0.9978962,0.4852014,0.5825742,0.2070689,0.1281877,0.01312041,0.8217205,0.01853049,0.6506594,0.5539532,0.6075005,0.05369174,0.3278101,0.4725165,0.5270217,0.8879116,0.9391756,0.643672,0.3278386,0.337712,0.8625506,0.4335204,0.8822683,0.1019711
2023-07-19 11:34:34:4803,0.03665018,0.291312,0.4411032,0.3300467,0.4350641,0.4120942,0.271818,0.05791414,0.4614261,0.08182299,0.3371391,0.7526846,0.4020842,0.8331246,0.4953796,0.9865057,0.2018013,0.6760308,0.9753124,0.8306938,0.5252288,0.002478719,0.1532117,0.979715,0.127315,0.3575603,0.2517584,0.5658901,0.4612235,0.6804441,0.5949002,0.7997026,0.338671
2023-07-19 11:34:34:9809,0.9205056,0.3179677,0.5391049,0.2777629,0.2476096,0.5891897,0.06032431,0.08295858,0.8300906,0.5326578,0.656055,0.6648488,0.4365528,0.5889531,0.9244505,0.05722034,0.5093802,0.559195,0.02118063,0.7547282,0.09407139,0.1236923,0.7276853,0.8271774,0.7615808,0.6302475,0.5875818,0.7511842,0.08697593,0.5940524,0.7252821,0.7760684,0.1895336
2023-07-19 11:34:35:4819,0.04250097,0.2601224,0.7657865,0.3526219,0.9388419,0.05126512,0.1875557,0.5479168,0.956398,0.8658099,0.4279303,0.4431557,0.4609661,0.3315199,0.5694858,0.9354026,0.4685873,0.954511,0.9098825,0.1234388,0.2934293,0.8512044,0.8397009,0.5164699,0.5736294,0.5222742,0.5123306,0.812067,0.9975501,0.7415525,0.4683824,0.723574,0.3007728
2023-07-19 11:34:35:9809,0.8879817,0.9045985,0.207513,0.2599743,0.6119048,0.6072573,0.7542472,0.5229951,0.03024864,0.2708414,0.0256716,0.9022336,0.3028838,0.6202338,0.1158323,0.3295128,0.2332785,0.3433999,0.6910189,0.8422164,0.8586668,0.6225829,0.7304507,0.7836924,0.4594877,0.4525449,0.1518948,0.1086502,0.6204577,0.4469165,0.629294,0.763344,0.797662
2023-07-19 11:34:36:4824,0.7892988,0.6838496,0.4468197,0.3426364,0.9955448,0.5188498,0.425432,0.5768574,0.8098341,0.06682265,0.2235309,0.1647927,0.173491,0.5935652,0.3461478,0.30526,0.1189653,0.5332364,0.8808714,0.675081,0.5316834,0.649731,0.4039072,0.224261,0.5354528,0.5869389,0.9527377,0.1273828,0.788497,0.2974964,0.5342143,0.4529523,0.8996055
2023-07-19 11:34:36:9834,0.319369,0.9825672,0.1367341,0.5595618,0.05418909,0.3390439,0.06211674,0.08673108,0.3465685,0.8749207,0.8169984,0.9472675,0.2112398,0.8146639,0.598096,0.2997419,0.7446446,0.503064,0.6135482,0.8989189,0.4456128,0.8962715,0.1816467,0.8507677,0.3452902,0.660612,0.5107203,0.3302868,0.09428382,0.3893271,0.4490946,0.8016814,0.07419515
2023-07-19 11:34:37:4834,0.09355175,0.02827859,0.7263707,0.8221283,0.8049591,0.9173588,0.3219209,0.4794,0.02591121,0.9938515,0.4193571,0.347171,0.0806061,0.7971816,0.1062931,0.1961427,0.4814993,0.8340623,0.4306402,0.7768109,0.5416383,0.9065666,0.1557682,0.2096953,0.5534748,0.2470304,0.7871537,0.959168,0.2037916,0.2613119,0.3463576,0.5809361,0.3805292
2023-07-19 11:34:37:9824,0.1099697,0.005474687,0.3574873,0.7632322,0.002097368,0.490765,0.8871524,0.09684014,0.5222657,0.6027126,0.9845089,0.162809,0.568643,0.4958143,0.7475321,0.7120761,0.5992842,0.9600601,0.6944621,0.3659104,0.803344,0.2986115,0.8142825,0.9277958,0.754926,0.5802284,0.9804956,0.7588092,0.3494248,0.9648201,0.07119954,0.9575386,0.5339953
2023-07-19 11:34:38:4844,0.2800733,0.331421,0.1280723,0.7285933,0.3708429,0.5492737,0.05775237,0.05572987,0.6591902,0.6113574,0.4990579,0.4301295,0.3054263,0.6384635,0.006868124,0.9563185,0.7828057,0.1120882,0.2020551,0.6500695,0.7474566,0.5655035,0.5926552,0.8462805,0.1439327,0.851716,0.02732098,0.7427558,0.4728801,0.409605,0.432891,0.5216643,0.9140359
2023-07-19 11:34:38:9844,0.4799431,0.2140863,0.719403,0.1291187,0.4967646,0.01693177,0.2180611,0.5975525,0.3763124,0.9590694,0.1603808,0.6135507,0.7094146,0.02838874,0.6640552,0.06118047,0.3193458,0.513187,0.6516875,0.0634532,0.2837535,0.6471128,0.5888479,0.02207983,0.8354663,0.5265178,0.9448054,0.1893922,0.1702875,0.009416223,0.287891,0.144866,0.08415473
2023-07-19 11:34:39:4915,0.6171061,0.8432324,0.4815993,0.7945797,0.1979048,0.2068624,0.7273763,0.9582486,0.2486321,0.03678834,0.4367786,0.1292306,0.03234124,0.3820633,0.9970692,0.7014883,0.1869278,0.9144661,0.7322896,0.3720277,0.1136881,0.3773288,0.9937636,0.02841854,0.1636943,0.7581275,0.1318623,0.7070546,0.5670142,0.8330792,0.8886368,0.2766547,0.9020835
2023-07-19 11:34:39:9885,0.9864404,0.4379701,0.5832414,0.6234339,0.707568,0.8197836,0.4024611,0.08267534,0.1513684,0.27955,0.6579652,0.9356338,0.792129,0.3559584,0.9073824,0.5615188,0.5563452,0.5183122,0.4330899,0.8342899,0.4533319,0.2355778,0.9100271,0.7619808,0.7596464,0.6248152,0.2035809,0.5044615,0.4302136,0.471952,0.07869554,0.3387412,0.3711025
2023-07-19 11:34:40:4905,0.4914779,0.280878,0.3609524,0.8071046,0.1968087,0.5865011,0.008139849,0.5728962,0.9399884,0.9856697,0.7277495,0.6472871,0.8571683,0.803516,0.5407931,0.1254488,0.2961263,0.1828061,0.7028792,0.1107442,0.8160249,0.4583175,0.1458849,0.4423366,0.5358886,0.5464219,0.6398687,0.8578044,0.07642388,0.4633191,0.8277897,0.6009269,0.1593637
2023-07-19 11:34:40:9905,0.3835713,0.9223418,0.6801163,0.7588787,0.1854182,0.8827802,0.3878435,0.9890118,0.4664761,0.7599435,0.556549,0.9303666,0.4043571,0.2676991,0.7401141,0.4369817,0.6703861,0.7817132,0.8589617,0.9022148,0.5128134,0.5022292,0.7062439,0.4259997,0.2503667,0.8953722,0.9224721,0.3814495,0.5331573,0.1324632,0.5900069,0.3692173,0.5406504
2023-07-19 11:34:41:4915,0.9580147,0.5180731,0.3340144,0.4923254,0.7462127,0.5260946,0.9452627,0.9560401,0.4705071,0.9380147,0.04708648,0.9405513,0.5403177,0.8182788,0.1163017,0.4154186,0.5197809,0.0383662,0.4713225,0.5731488,0.3684626,0.8781496,0.1949914,0.590134,0.01221812,0.08626473,0.5703297,0.6957042,0.4250293,0.151551,0.5329975,0.927345,0.7517204
2023-07-19 11:34:41:9925,0.8553239,0.8928486,0.1104653,0.3994911,0.1285586,0.4482533,0.08236933,0.2939938,0.180164,0.9976366,0.5102265,0.9179271,0.1320897,0.779366,0.7030218,0.7976816,0.3220071,0.5317531,0.4313367,0.09738588,0.9055895,0.3381175,0.7826922,0.6039268,0.8029108,0.3039566,0.7170994,0.5776035,0.7800825,0.4231284,0.2120432,0.4502869,0.4389778
2023-07-19 11:34:42:4935,0.3566734,0.7980644,0.1583155,0.02738893,0.2650655,0.8933687,0.2771142,0.6968188,0.5026246,0.4337894,0.6004365,0.288802,0.8852715,0.2856194,0.2548561,0.6702287,0.5187735,0.02202773,0.93314,0.2450169,0.6723394,0.8799922,0.286141,0.689448,0.07587528,0.03756714,0.5740723,0.8031605,0.2978196,0.3377971,0.5962178,0.551921,0.8238319
2023-07-19 11:34:42:9925,0.5309224,0.2775051,0.3836469,0.4727487,0.1997253,0.9168293,0.1333089,0.3128697,0.596485,0.175424,0.6467012,0.1909559,0.5098454,0.0608927,0.8533249,0.3415197,0.4476566,0.7929394,0.1485515,0.4604079,0.0001523495,0.1925,0.9278313,0.2762421,0.3445453,0.515629,0.6779253,0.8067725,0.03729522,0.503997,0.9899685,0.2517906,0.0974071
2023-07-19 11:34:43:4945,0.4088877,0.4407017,0.07091427,0.9291396,0.1937325,0.1761998,0.9637063,0.1359057,0.2188338,0.1274539,0.7416658,0.4403861,0.899684,0.4355144,0.7213879,0.4554386,0.4762011,0.4726202,0.1106968,0.3550981,0.8890921,0.4916471,0.2548429,0.03590524,0.3163478,0.3402752,0.06465602,0.07626665,0.5371111,0.7115408,0.5927687,0.4553135,0.7753116
2023-07-19 11:34:43:9995,0.4405981,0.7391803,0.7650448,0.7278507,0.1247644,0.3355539,0.8823544,0.5702098,0.7621208,0.09885335,0.3380013,0.2698837,0.265251,0.3295117,0.6041204,0.06517887,0.2499527,0.164119,0.8087108,0.7747843,0.3373508,0.07008815,0.9741744,0.7821622,0.5238001,0.6726171,0.6266292,0.8996785,0.01273751,0.09150279,0.315435,0.9230299,0.8598688
2023-07-19 11:34:44:4965,0.7194685,0.3209164,0.239996,0.4438882,0.1124278,0.7739522,0.9410647,0.6888547,0.05589604,0.2714015,0.2771112,0.6871097,0.3335769,0.5669597,0.648998,0.101814,0.1142586,0.6323588,0.3887019,0.4802967,0.6482759,0.2446334,0.1598512,0.7777294,0.7613841,0.02806151,0.4950768,0.04946363,0.7714646,0.2123232,0.8265142,0.04818368,0.7168555
2023-07-19 11:34:44:9975,0.4103505,0.4210497,0.2166413,0.3828699,0.1952003,0.9900694,0.6131013,0.1590743,0.8305472,0.02327549,0.2840317,0.699393,0.3806697,0.1953328,0.1837639,0.9004229,0.3537968,0.2704714,0.1069683,0.663114,0.5186339,0.07254875,0.9992328,0.4260818,0.4756759,0.7911459,0.8883184,0.03910959,0.3536983,0.4876516,0.5218125,0.5940186,0.06829
2023-07-19 11:34:45:4985,0.8108075,0.4027434,0.06995249,0.4993064,0.4904094,0.2956631,0.2985414,0.149078,0.837786,0.9988045,0.3413494,0.3783099,0.4597017,0.6457038,0.5555555,0.6335182,0.5222831,0.2837971,0.2413826,0.2257886,0.8737687,0.0244056,0.3146681,0.7667708,0.3281633,0.966644,0.05233014,0.1688118,0.399532,0.4671807,0.08165264,0.3101184,0.7214967
2023-07-19 11:34:45:9993,0.448311,0.02981913,0.1608791,0.8675481,0.7091715,0.07016098,0.6973125,0.4253215,0.4044783,0.5447839,0.5265518,0.04969454,0.3559818,0.1400809,0.2931065,0.7078487,0.0184921,0.630164,0.06030512,0.4958784,0.6504126,0.8657482,0.7781682,0.273883,0.3567607,0.6692938,0.7343893,0.04311228,0.7147795,0.2815029,0.7925899,0.07405448,0.3049051
2023-07-19 11:34:46:5033,0.3672324,0.6978701,0.04108381,0.006047964,0.3845196,0.9557434,0.503053,0.1636063,0.7917023,0.1964833,0.3664159,0.2850649,0.1760601,0.1478506,0.6229469,0.0593437,0.3738983,0.2571055,0.7317595,0.09763765,0.7177925,0.1901252,0.1191114,0.9692544,0.4707081,0.398761,0.5003305,0.2642457,0.1910552,0.3027993,0.9215829,0.128281,0.377156
2023-07-19 11:34:47:0013,0.2342935,0.5332184,0.6151052,0.1428154,0.7181333,0.9837292,0.6517508,0.2284542,0.07046795,0.7963928,0.7475315,0.3751784,0.4760519,0.6714143,0.2544852,0.0960052,0.3927664,0.7289215,0.3649324,0.9808035,0.8008932,0.09468651,0.1599762,0.3861955,0.04184937,0.458753,0.9832168,0.2397393,0.08702016,0.01353538,0.8094208,0.9016765,0.8833412
2023-07-19 11:34:47:5053,0.8219492,0.68677,0.3829553,0.8250197,0.08922482,0.62549,0.2689669,0.6730431,0.9793502,0.5623958,0.1744878,0.02462327,0.9029903,0.4406499,0.9443623,0.8573115,0.5393135,0.01059127,0.5366408,0.961195,0.9480208,0.5092301,0.92186,0.911191,0.7945777,0.689103,0.108398,0.1968713,0.1485801,0.5538954,0.8644037,0.9776033,0.5187619
2023-07-19 11:34:48:0013,0.1144372,0.659418,0.3154635,0.557337,0.01033044,0.8880535,0.8571062,0.2971976,0.7410338,0.01681638,0.867156,0.6799209,0.4439368,0.91442,0.6352195,0.01630127,0.07937992,0.2203565,0.2047329,0.3385186,0.1038302,0.7379887,0.2104989,0.8061937,0.2402911,0.2972316,0.4645506,0.5070838,0.3733498,0.4399037,0.4810354,0.9575614,0.7171396
2023-07-19 11:34:48:5023,0.24518,0.2725931,0.3043125,0.5680197,0.5601241,0.804376,0.7039477,0.3649676,0.2070178,0.211266,0.4935492,0.4808154,0.07361257,0.6608729,0.1806188,0.8415272,0.8531996,0.148639,0.7952278,0.7218124,0.357392,0.7130923,0.222765,0.4244948,0.06693971,0.8318855,0.3433325,0.8788413,0.3573386,0.7047335,0.835402,0.7731298,0.02481472
2023-07-19 11:34:49:0038,0.8296739,0.2560336,0.793135,0.9610586,0.8698862,0.7041283,0.323876,0.9898466,0.3369655,0.2276661,0.7496165,0.9644065,0.5625979,0.4674289,0.8400108,0.8539506,0.5170427,0.9050831,0.08094478,0.8284549,0.2596892,0.5531738,0.002172828,0.8601133,0.6688359,0.9124199,0.5206177,0.5203436,0.9249092,0.6203598,0.3855762,0.3260167,0.8694391
2023-07-19 11:34:49:5059,0.01345456,0.6346287,0.8237056,0.3478971,0.9724703,0.8541821,0.3419167,0.7418343,0.2078178,0.4662496,0.1185578,0.4787819,0.8916501,0.5765238,0.9193828,0.04168189,0.1535784,0.5090889,0.4277286,0.772971,0.1461916,0.8597031,0.1995064,0.2203902,0.9840496,0.1299858,0.180339,0.4762629,0.4995258,0.7250507,0.7633417,0.3219412,0.2249177
2023-07-19 11:34:50:0049,0.1292099,0.01026309,0.9495615,0.5793579,0.3155263,0.08039248,0.9508985,0.5994335,0.8609614,0.166023,0.4646919,0.7284032,0.6267411,0.5008945,0.4464509,0.6656992,0.08586419,0.7671859,0.7530802,0.4588177,0.5622107,0.2742429,0.9440515,0.9909209,0.15999,0.5401085,0.8381323,0.2316408,0.3357338,0.259257,0.4527716,0.6815689,0.4547685
2023-07-19 11:34:50:5069,0.8895919,0.9411675,0.4533343,0.2872165,0.3061431,0.7779548,0.6861339,0.7356653,0.3270043,0.243816,0.4916813,0.2808796,0.6561168,0.3087024,0.5188525,0.2991794,0.8918887,0.8903186,0.5823888,0.9977838,0.8819458,0.4917632,0.6701275,0.08724284,0.3862785,0.3275005,0.7089198,0.9529021,0.4856427,0.5272713,0.9335608,0.364777,0.982098
2023-07-19 11:34:51:0088,0.8933125,0.2326732,0.4628105,0.207769,0.05156207,0.5150077,0.6013928,0.2450889,0.1534128,0.8318,0.3048968,0.05590582,0.8346559,0.1077424,0.8367161,0.768702,0.003322363,0.1871445,0.4985605,0.1167921,0.4144325,0.3712006,0.9360722,0.9720383,0.4286743,0.764944,0.6913151,0.9866985,0.8994666,0.6176403,0.787961,0.6763824,0.2779072
2023-07-19 11:34:51:5108,0.7876686,0.3720008,0.4734095,0.5810091,0.7529774,0.2885401,0.7534167,0.156764,0.495481,0.07301855,0.8281977,0.8536687,0.03176892,0.1670954,0.6800934,0.0517329,0.7310334,0.6478841,0.5483248,0.06738353,0.9993423,0.05679536,0.9245152,0.8811432,0.6726644,0.8941889,0.9413667,0.3780192,0.8010907,0.6604791,0.3082651,0.5965562,0.6127009
2023-07-19 11:34:52:0118,0.1087174,0.259934,0.04411793,0.4938393,0.352989,0.3384835,0.1922114,0.5797501,0.1420763,0.2087532,0.847235,0.9432162,0.2663583,0.4030048,0.1064285,0.4879017,0.3449373,0.05410206,0.9302486,0.7254688,0.3503358,0.544925,0.2511031,0.5905727,0.7861995,0.7297421,0.11638,0.2742988,0.5916203,0.9430037,0.4659672,0.3606469,0.4626755
2023-07-19 11:34:52:5128,0.04541969,0.7264724,0.4783235,0.2706416,0.4291613,0.772972,0.7581264,0.6924484,0.1376569,0.4991004,0.3205919,0.377826,0.5379137,0.540193,0.2343543,0.8372518,0.837626,0.4154662,0.2439388,0.9156758,0.8419201,0.4793999,0.9428706,0.4041933,0.6947155,0.2085397,0.4673336,0.085168,0.3540426,0.3323376,0.2990051,0.6116305,0.2229923
2023-07-19 11:34:53:0138,0.1662738,0.8821477,0.4787378,0.1617973,0.5391728,0.7334231,0.7228998,0.5402667,0.4150005,0.4520077,0.007682562,0.5821957,0.1768359,0.6960787,0.4589886,0.01674235,0.2846584,0.5092964,0.3660311,0.5167132,0.5583419,0.007685542,0.6803792,0.0956496,0.03808129,0.1740963,0.3630114,0.6627374,0.2197857,0.3039482,0.5020879,0.1559212,0.6747607
2023-07-19 11:34:53:5160,0.1011612,0.9411768,0.2602515,0.5764764,0.3819652,0.9994736,0.8178878,0.5718234,0.6698805,0.7395536,0.5055656,0.7248273,0.5969207,0.4239963,0.3709815,0.2133193,0.10059,0.5835537,0.9493947,0.2249366,0.5521526,0.455623,0.3988596,0.002805471,0.7435306,0.5904643,0.2694457,0.3205095,0.5551863,0.9558734,0.2375919,0.2838725,0.7559859
